surface,placement_type,image_url,scrape_timestamp
food_home,module,https://careem-mot.imgix.net/merchants/brand-media/newproject7-plnnj8wquh.jpg,2025-08-23T21:22:30.567848+04:00
food_home,module,https://careem-mot.imgix.net/merchants/brand-media/maraheblogo-gkzqgna6xq.jpg,2025-08-23T21:22:30.567850+04:00
food_home,module,https://careem-mot.imgix.net/merchants/brand-media/0077-1250logo-faizali1pdf-fobozon8xr-y0cfuroy36.jpg,2025-08-23T21:22:30.567853+04:00
food_home,module,https://careem-mot.imgix.net/merchants/brand-media/popeyeslogo1-4y3rc38yjw.jpg,2025-08-23T21:22:30.567856+04:00
food_home,module,https://careem-mot.imgix.net/merchants/brand-media/shakeshacklogo-1440x477px-02bilin-la3seei6wg-6ba3vo3hxw.jpg,2025-08-23T21:22:30.567858+04:00
food_home,module,https://careem-mot.imgix.net/merchants/brand-media/0017-swadesvegrestaurant-logo-xxxhdpi-noorulhudajpeg-kfvvl7bmfs.jpg,2025-08-23T21:22:30.567861+04:00
food_home,module,https://careem-mot.imgix.net/merchants/brand-media/newproject6-enz1xyy10d.jpg,2025-08-23T21:22:30.567863+04:00
food_home,module,https://careem-mot.imgix.net/catalogs/merchants-info/whatsappimage2021-06-27at83304pm-unidnq8z8e.jpg,2025-08-23T21:22:30.567865+04:00
food_home,module,https://careem-mot.imgix.net/merchants/brand-media/0015-aaraamamrestaurant-logo-xxxhdpi-noorulhudapng-uhz30sf3bj.jpg,2025-08-23T21:22:30.567868+04:00
food_home,module,https://careem-mot.imgix.net/merchants/brand-media/logo-ygtsexfgez.jpg,2025-08-23T21:22:30.567870+04:00
food_home,module,https://careem-mot.imgix.net/merchants/brand-media/0026-sbx-logo-vert-ck-kayleegacilespng-ysnwik1ewo.jpg,2025-08-23T21:22:30.567873+04:00
food_home,module,https://careem-mot.imgix.net/merchants/brand-media/newproject4-ltaivsys8k.jpg,2025-08-23T21:22:30.567875+04:00
food_home,module,https://careem-launcher-media.imgix.net/assets/com.careem.food/Food-EIBbank-GridWidget-384x366_xxxhdpi.jpg,2025-08-23T21:22:30.567889+04:00
food_home,module,https://careem-launcher-media.imgix.net/assets/com.careem.food/FAB_25_Updated_grid_xxxhdpi.jpg,2025-08-23T21:22:30.567892+04:00
food_home,module,https://careem-launcher-media.imgix.net/assets/com.careem.food/FAB_20_Updated_grid_xxxhdpi.jpg,2025-08-23T21:22:30.567895+04:00
food_home,module,https://careem-launcher-media.imgix.net/tmp/com.careem.food/250505_Food_GridWidget_OfferBanks_384x366_xxxhdpi.png,2025-08-23T21:22:30.567897+04:00
food_home,module,https://careem-launcher-media.imgix.net/assets/com.careem.food/250625_Food_HILAL_GridWidget_384x366_xxxhdpi.png,2025-08-23T21:22:30.567900+04:00
food_home,module,https://careem-launcher-media.imgix.net/assets/com.careem.food/250625_Food_E__GridWidget_384x366_(1)_xxxhdpi.png,2025-08-23T21:22:30.567903+04:00
food_home,background_media,https://careem-launcher-media.imgix.net/assets/com.careem.food/250708_Food_Growth_Offers_RichCorousel_PM_1125x1101_PS_xxxhdpi.jpg,2025-08-23T21:22:30.567963+04:00
food_home,direct_url,https://careem-launcher-media.imgix.net/assets/com.careem.food/McD_copy_xxxhdpi.jpg,2025-08-23T21:22:30.567972+04:00
food_home,background_media,https://careem-launcher-media.imgix.net/assets/com.careem.food/McD_copy_xxxhdpi.jpg,2025-08-23T21:22:30.567975+04:00
food_home,direct_url,https://careem-launcher-media.imgix.net/assets/com.careem.food/Pizza_Hut_copy_xxxhdpi.jpg,2025-08-23T21:22:30.567998+04:00
food_home,background_media,https://careem-launcher-media.imgix.net/assets/com.careem.food/Pizza_Hut_copy_xxxhdpi.jpg,2025-08-23T21:22:30.568001+04:00
food_home,direct_url,https://careem-launcher-media.imgix.net/assets/com.careem.food/KFC_copy_xxxhdpi.jpg,2025-08-23T21:22:30.568016+04:00
food_home,background_media,https://careem-launcher-media.imgix.net/assets/com.careem.food/KFC_copy_xxxhdpi.jpg,2025-08-23T21:22:30.568019+04:00
food_home,direct_url,https://careem-launcher-media.imgix.net/assets/com.careem.food/Popeyes_copy_xxxhdpi.jpg,2025-08-23T21:22:30.568032+04:00
food_home,background_media,https://careem-launcher-media.imgix.net/assets/com.careem.food/Popeyes_copy_xxxhdpi.jpg,2025-08-23T21:22:30.568035+04:00
food_home,direct_url,https://careem-launcher-media.imgix.net/assets/com.careem.food/Jolibee_copy_xxxhdpi.jpg,2025-08-23T21:22:30.568049+04:00
food_home,background_media,https://careem-launcher-media.imgix.net/assets/com.careem.food/Jolibee_copy_xxxhdpi.jpg,2025-08-23T21:22:30.568051+04:00
food_home,direct_url,https://careem-launcher-media.imgix.net/assets/com.careem.food/Laffah_copy_2_xxxhdpi.jpg,2025-08-23T21:22:30.568064+04:00
food_home,background_media,https://careem-launcher-media.imgix.net/assets/com.careem.food/Laffah_copy_2_xxxhdpi.jpg,2025-08-23T21:22:30.568067+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Offers_01-new-tile-image_xxxhdpi.png,2025-08-23T21:22:30.568088+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/GOTYOU-tile-image-new_xxxhdpi.png,2025-08-23T21:22:30.568104+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/healthy_new_UAE_tile_xxxhdpi.png,2025-08-23T21:22:30.568119+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Burger-new-tile-image_xxxhdpi.png,2025-08-23T21:22:30.568133+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/lebanese_new_tile_xxxhdpi.png,2025-08-23T21:22:30.568147+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Indian04-new-tile-image_xxxhdpi.png,2025-08-23T21:22:30.568161+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Pizza-tile-new-image_xxxhdpi.png,2025-08-23T21:22:30.568175+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Asian-tile-new-image-v2_xxxhdpi.png,2025-08-23T21:22:30.568189+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/dessert_new_UAE_tile_xxxhdpi.png,2025-08-23T21:22:30.568202+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/CareemPlus_UAE_022-new-tile-image_xxxhdpi.png,2025-08-23T21:22:30.568216+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Arabic-new-tile-image_xxxhdpi.png,2025-08-23T21:22:30.568230+04:00
food_home,image,https://careem-launcher-media.imgix.net/assets/com.careem.food/dineout-logo-for-foodselections_xxxhdpi.png,2025-08-23T21:22:30.568244+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/BestSelling-new-tile-image_xxxhdpi.png,2025-08-23T21:22:30.568258+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/biryani_new_UAE_tile_xxxhdpi.png,2025-08-23T21:22:30.568272+04:00
food_home,image,https://d2hbd21uwni673.cloudfront.net/assets/com.careem.food/chaat_tile_v2_xxxhdpi.png,2025-08-23T21:22:30.568285+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/ChickenWings-new-tile-image_xxxhdpi.png,2025-08-23T21:22:30.568299+04:00
food_home,image,https://d2hbd21uwni673.cloudfront.net/assets/com.careem.food/Coffee-subpage-new-tile-image_xxxhdpi.png,2025-08-23T21:22:30.568312+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Egyptian-new-tile-image_xxxhdpi.png,2025-08-23T21:22:30.568327+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Philipino-new-tile-image_xxxhdpi.png,2025-08-23T21:22:30.568355+04:00
food_home,image,https://d2hbd21uwni673.cloudfront.net/assets/com.careem.food/gifting_tile_v2_xxxhdpi.png,2025-08-23T21:22:30.568369+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/ice_cream_subpage_tile_xxxhdpi.png,2025-08-23T21:22:30.568383+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/iranian_new_tile_image_xxxhdpi.png,2025-08-23T21:22:30.568397+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/italian_new_tile_xxxhdpi.png,2025-08-23T21:22:30.568410+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Kerala-new-tile-image_xxxhdpi.png,2025-08-23T21:22:30.568423+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/manakish_new_tile_xxxhdpi.png,2025-08-23T21:22:30.568437+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/mexican_new_tile_xxxhdpi.png,2025-08-23T21:22:30.568451+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/GatheringMeals-tile-new-image_xxxhdpi.png,2025-08-23T21:22:30.568464+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/NewAdditions_EN-new-tile-image_xxxhdpi.png,2025-08-23T21:22:30.568478+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Noodles-tile-new-image_xxxhdpi.png,2025-08-23T21:22:30.568491+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/north_indian_new_tile_image_xxxhdpi.png,2025-08-23T21:22:30.568505+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Pakistani_tile_V2_UAE_xxxhdpi.png,2025-08-23T21:22:30.568519+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Paratha-tile-new-image_xxxhdpi.png,2025-08-23T21:22:30.568533+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/PureVegs_EN-new-tile-image_xxxhdpi.png,2025-08-23T21:22:30.568547+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Russian02-new-tile-image_xxxhdpi.png,2025-08-23T21:22:30.568561+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/SandwichWraps-tile-new-image_xxxhdpi.png,2025-08-23T21:22:30.568575+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Shawarma-tile-new-image_xxxhdpi.png,2025-08-23T21:22:30.568589+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/SouthIndian-tile-new-image_xxxhdpi.png,2025-08-23T21:22:30.568603+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Sushi-tile-new-image_xxxhdpi.png,2025-08-23T21:22:30.568617+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Tea-tile-new-image_xxxhdpi.png,2025-08-23T21:22:30.568630+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/Breakfast-new-tile-image_xxxhdpi.png,2025-08-23T21:22:30.568644+04:00
food_home,image,https://careem-prod-superapp-lts.s3.amazonaws.com/assets/com.careem.food/WellnessBowls-tile-new-image_xxxhdpi.png,2025-08-23T21:22:30.568658+04:00
food_home,generic,https://careem-mot.imgix.net/merchants/merchant-media/jawharatalsham-fwlarjowsl.jpg,2025-08-23T21:22:30.568687+04:00
food_home,direct_url,https://careem-launcher-media.imgix.net/assets/com.careem.food/one40_56_xxxhdpi.png,2025-08-23T21:22:30.568693+04:00
food_home,generic,https://careem-mot.imgix.net/merchants/merchant-media/mcdonaldshero-hwwdkcfzzd.jpg,2025-08-23T21:22:30.568731+04:00
food_home,direct_url,https://careem-launcher-media.imgix.net/assets/com.careem.food/two40_56_xxxhdpi.png,2025-08-23T21:22:30.568736+04:00
food_home,generic,https://careem-mot.imgix.net/merchants/merchant-media/dsc08926-qwwodwzhgd.jpg,2025-08-23T21:22:30.568770+04:00
food_home,direct_url,https://careem-launcher-media.imgix.net/assets/com.careem.food/three40_56_xxxhdpi.png,2025-08-23T21:22:30.568775+04:00
food_home,generic,https://careem-mot.imgix.net/merchants/merchant-media/guntur-gongura-biryani-17f793bfa09-large-4silvle11d.jpg,2025-08-23T21:22:30.568808+04:00
food_home,direct_url,https://careem-launcher-media.imgix.net/assets/com.careem.food/four40_56_xxxhdpi.png,2025-08-23T21:22:30.568813+04:00
food_home,generic,https://careem-mot.imgix.net/merchants/merchant-media/rumaanhero-gyy5oezwc8.jpg,2025-08-23T21:22:30.568846+04:00
food_home,direct_url,https://careem-launcher-media.imgix.net/assets/com.careem.food/five40_56_xxxhdpi.png,2025-08-23T21:22:30.568851+04:00
food_home,generic,https://careem-mot.imgix.net/merchants/merchant-media/mumbaijunctionheroimage-bx4cit1bzz.jpg,2025-08-23T21:22:30.568883+04:00
food_home,direct_url,https://careem-launcher-media.imgix.net/assets/com.careem.food/six40_56_xxxhdpi.png,2025-08-23T21:22:30.568889+04:00
food_home,generic,https://careem-mot.imgix.net/merchants/merchant-media/chaatbazaarhero-vrw7unhqhh.jpg,2025-08-23T21:22:30.568922+04:00
food_home,direct_url,https://careem-launcher-media.imgix.net/assets/com.careem.food/seven40_56_xxxhdpi.png,2025-08-23T21:22:30.568927+04:00
food_home,generic,https://careem-mot.imgix.net/merchants/merchant-media/cover-7jkrgf6cmu.jpg,2025-08-23T21:22:30.568960+04:00
food_home,direct_url,https://careem-launcher-media.imgix.net/assets/com.careem.food/eight40_56_xxxhdpi.png,2025-08-23T21:22:30.568965+04:00
food_home,generic,https://careem-mot.imgix.net/merchants/merchant-media/jollibeexcareembanner-qvbrfbbu5m.jpg,2025-08-23T21:22:30.568998+04:00
food_home,direct_url,https://careem-launcher-media.imgix.net/assets/com.careem.food/nine40_56_xxxhdpi.png,2025-08-23T21:22:30.569003+04:00
food_home,generic,https://careem-mot.imgix.net/merchants/merchant-media/11-rasgullacopy2-ox0emdjbwg.jpg,2025-08-23T21:22:30.569039+04:00
food_home,direct_url,https://careem-launcher-media.imgix.net/assets/com.careem.food/Ten40_56_xxxhdpi.png,2025-08-23T21:22:30.569045+04:00
food_home,background_media,https://careem-launcher-media.imgix.net/assets/com.careem.food/CS25-674_Food_KitopiMealOn_RichCarousel2_1125x1101_AC_xxxhdpi.jpg,2025-08-23T21:22:30.569090+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/00de9e97a62167068050dfa7b4c35169.jpeg,2025-08-23T21:22:30.569096+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/a5f1ac142725f14cc52e0504b5ca1bab.jpeg,2025-08-23T21:22:30.569130+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/78c96b2c50fce34951dd645497088da8.jpeg,2025-08-23T21:22:30.569164+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/a844f99decd860653c6d20f59d3f4a09.jpeg,2025-08-23T21:22:30.569200+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/52ba34f74fba99720dddaed52b4f9f60.jpeg,2025-08-23T21:22:30.569231+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/f905bfebcd3f27f91a8d7ee5b9e4b297.jpeg,2025-08-23T21:22:30.569263+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/cfeab6e98f756990e1129735f6a8784c.png,2025-08-23T21:22:30.569294+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/d020b777a7182b731c0b1b99aaf7a071.jpeg,2025-08-23T21:22:30.569329+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/d5becb06fbece8910d5d039339ee20d3.jpeg,2025-08-23T21:22:30.569361+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/bc8ee85dc7ca8c14dda59a0ca797c62a.jpg,2025-08-23T21:22:30.569392+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/9cfde893cb7c69c763904a4f30eb6cf2.jpeg,2025-08-23T21:22:30.569424+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/23ec8ac2378cf8271017e79c9fdac080.jpg,2025-08-23T21:22:30.569456+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/3fad1e3650c24765008dfedd74f9772e.png,2025-08-23T21:22:30.569491+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/a3f133645ae5da727e99c15b3487a281.jpeg,2025-08-23T21:22:30.569522+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/chickentikkabiryani-mmhcsmmhun-1079019.jpg,2025-08-23T21:22:30.569554+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/3cc33b295fb0e0fb062cdcb354bd9b9a.png,2025-08-23T21:22:30.569588+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/93d24a6fb0d07b9480a7a1d2cb590d9b.jpg,2025-08-23T21:22:30.569619+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/1716e369768c7280b11b3af500af39f3.png,2025-08-23T21:22:30.569651+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/dafd6d08e4ec8383b137866d4a7d73d1.jpeg,2025-08-23T21:22:30.569683+04:00
food_home,generic,https://careem-catalog-media.imgix.net/catalogs/30da52b72e7cc7f08b48ba8531f544a8.jpeg,2025-08-23T21:22:30.569715+04:00
food_home,generic,https://careem-launcher-media.imgix.net/assets/com.careem.food/image(5)_xxxhdpi.png,2025-08-23T21:22:30.569746+04:00
food_home,direct_url,https://careem-mot.imgix.net/merchants/brand-media/newproject-6khgmgy3i5.jpg,2025-08-23T21:22:30.569775+04:00
food_home,background_media,https://careem-mot.imgix.net/merchants/brand-media/newproject-6khgmgy3i5.jpg,2025-08-23T21:22:30.569777+04:00
food_home,direct_url,https://careem-mot.imgix.net/merchants/brand-media/newproject8-kpqibr1cho.jpg,2025-08-23T21:22:30.569792+04:00
food_home,background_media,https://careem-mot.imgix.net/merchants/brand-media/newproject8-kpqibr1cho.jpg,2025-08-23T21:22:30.569794+04:00
